Time,Temperature of system I,Temperature of system II
2022/2/2 2:49,1376.7,903.7
2022/2/2 2:50,1376.35,903.34
2022/2/2 2:51,1376.39,903.46
2022/2/2 2:52,1376.92,903.78
2022/2/2 2:53,1376.35,903.54
2022/2/2 2:54,1376.39,903.56
2022/2/2 2:55,1376.62,903.58
2022/2/2 2:56,1376.13,903.65
2022/2/2 2:57,1376.44,903.52
2022/2/2 2:58,1376.57,903.55
2022/2/2 2:59,1376.57,903.25
2022/2/2 3:00,1376.57,903.53
2022/2/2 3:01,1377.01,903.6
2022/2/2 3:02,1376.61,903.53
2022/2/2 3:03,1376.48,903.5
2022/2/2 3:04,1376.65,903.79
2022/2/2 3:05,1376.39,903.67
2022/2/2 3:06,1376.39,904.09
2022/2/2 3:07,1376.84,903.82
2022/2/2 3:08,1375.95,903.4
2022/2/2 3:09,1376.31,903.48
2022/2/2 3:10,1376.84,903.39
2022/2/2 3:11,1376.13,903.4
2022/2/2 3:12,1376.39,903.44
2022/2/2 3:13,1375.9,903.49
2022/2/2 3:14,1377.9,904.58
2022/2/2 3:15,1376.35,903.64
2022/2/2 3:16,1376.61,903.67
2022/2/2 3:17,1376.43,903.74
2022/2/2 3:18,1375.42,902.62
2022/2/2 3:19,1377.59,904.43
2022/2/2 3:20,1375.24,902.77
2022/2/2 3:21,1377.98,903.82
2022/2/2 3:22,1376.79,903.77
2022/2/2 3:23,1376.57,903.84
2022/2/2 3:24,1376.75,904.06
2022/2/2 3:25,1376.09,903.4
2022/2/2 3:26,1376.53,903.85
2022/2/2 3:27,1377.45,904.14
2022/2/2 3:28,1376.26,903.53
2022/2/2 3:29,1375.9,903.47
2022/2/2 3:30,1378.12,904.44
2022/2/2 3:31,1375.68,903.69
2022/2/2 3:32,1378.07,904.64
2022/2/2 3:33,1376.21,903.14
2022/2/2 3:34,1376.21,903.64
2022/2/2 3:35,1376.39,903.1
2022/2/2 3:36,1376.35,903.72
2022/2/2 3:37,1376.75,903.59
2022/2/2 3:38,1376.39,903.29
2022/2/2 3:39,1377.63,904.29
2022/2/2 3:40,1376.75,903.67
2022/2/2 3:41,1376.04,904.23
2022/2/2 3:42,1376.57,903.47
2022/2/2 3:43,1376.96,903.69
2022/2/2 3:44,1376.7,903.46
2022/2/2 3:45,1376.31,903.37
2022/2/2 3:46,1376.79,903.57
2022/2/2 3:47,1377.93,903.92
2022/2/2 3:48,1376.52,903.59
2022/2/2 3:49,1377.58,904.34
2022/2/2 3:50,1376.12,903.54
2022/2/2 3:51,1376.44,903.47
2022/2/2 3:52,1376.88,903.71
2022/2/2 3:53,1375.24,902.89
2022/2/2 3:54,1376.48,903.56
2022/2/2 3:55,1375.95,903.55
2022/2/2 3:56,1377.23,903.93
2022/2/2 3:57,1376.57,903.63
2022/2/2 3:58,1376.57,903.66
2022/2/2 3:59,1376.26,903.65
2022/2/2 4:00,1376.61,903.74
2022/2/2 4:01,1376.61,903.54
2022/2/2 4:02,1376.53,903.25
2022/2/2 4:03,1376.35,903.76
2022/2/2 4:04,1376.79,904.01
2022/2/2 4:05,1376.79,903.98
2022/2/2 4:06,1377.14,903.59
2022/2/2 4:07,1376.31,903.38
2022/2/2 4:08,1377.41,903.87
2022/2/2 4:09,1376.21,903.54
2022/2/2 4:10,1376.21,903.44
2022/2/2 4:11,1377.1,903.81
2022/2/2 4:12,1376.66,903.49
2022/2/2 4:13,1376.66,903.8
2022/2/2 4:14,1376.66,903.45
2022/2/2 4:15,1376.12,903.52
2022/2/2 4:16,1376.65,903.67
2022/2/2 4:17,1375.15,902.98
2022/2/2 4:18,1376.61,903.75
2022/2/2 4:19,1377.1,903.6
2022/2/2 4:20,1376.75,903.78
2022/2/2 4:21,1375.68,903.53
2022/2/2 4:22,1376.7,881.99
2022/2/2 4:23,1375.07,881.47
2022/2/2 4:24,1377.1,903.81
2022/2/2 4:25,1376.84,903.56
2022/2/2 4:26,1377.59,904.37
2022/2/2 4:27,1377.23,903.81
2022/2/2 4:28,1376.7,903.68
2022/2/2 4:29,1376.7,903.84
2022/2/2 4:30,1376.7,903.53
2022/2/2 4:31,1376.7,903.81
2022/2/2 4:32,1376.7,903.47
2022/2/2 4:33,1376.7,903.72
2022/2/2 4:34,1376,903.48
2022/2/2 4:35,1376.57,903.58
2022/2/2 4:36,1376.21,903.39
2022/2/2 4:37,1377.1,903.98
2022/2/2 4:38,1375.37,902.82
2022/2/2 4:39,1375.37,903.7
2022/2/2 4:40,1376.75,903.36
2022/2/2 4:41,1376.75,903.74
2022/2/2 4:42,1376.75,903.79
2022/2/2 4:43,1376.75,903.58
2022/2/2 4:44,1376.08,903.88
2022/2/2 4:45,1376.17,903.78
2022/2/2 4:46,1376.48,903.55
2022/2/2 4:47,1376.43,903.59
2022/2/2 4:48,1376.43,903.72
2022/2/2 4:49,1376.57,903.61
2022/2/2 4:50,1377.19,903.91
2022/2/2 4:51,1377.19,904.04
2022/2/2 4:52,1377.28,903.97
2022/2/2 4:53,1376.61,903.74
2022/2/2 4:54,1375.81,902.98
2022/2/2 4:55,1376.39,903.71
2022/2/2 4:56,1375.82,903.35
2022/2/2 4:57,1376.79,903.45
2022/2/2 4:58,1376.3,903.61
2022/2/2 4:59,1376.97,903.68
2022/2/2 5:00,1376.39,903.8
2022/2/2 5:01,1376.96,903.68
2022/2/2 5:02,1376.48,903.74
2022/2/2 5:03,1376.34,903.62
2022/2/2 5:04,1376.34,903.56
2022/2/2 5:05,1376.34,903.52
2022/2/2 5:06,1376.21,903.71
2022/2/2 5:07,1376.75,903.81
2022/2/2 5:08,1375.95,903.54
2022/2/2 5:09,1376.09,903.61
2022/2/2 5:10,1376.09,903.49
2022/2/2 5:11,1376.92,903.37
2022/2/2 5:12,1375.86,903.23
2022/2/2 5:13,1376.96,903.85
2022/2/2 5:14,1376.65,903.74
2022/2/2 5:15,1376.75,903.76
2022/2/2 5:16,1376.35,903.71
2022/2/2 5:17,1375.73,903.48
2022/2/2 5:18,1376.17,903.74
2022/2/2 5:19,1376.17,903.57
2022/2/2 5:20,1376.75,903.62
2022/2/2 5:21,1376.3,902.99
2022/2/2 5:22,1376.65,903.49
2022/2/2 5:23,1376.39,903.48
2022/2/2 5:24,1374.5,903
2022/2/2 5:25,1376.75,903.78
2022/2/2 5:26,1374.67,902.39
2022/2/2 5:27,1376.66,903.7
2022/2/2 5:28,1376.84,903.48
2022/2/2 5:29,1376.84,903.75
2022/2/2 5:30,1375.86,902.56
2022/2/2 5:31,1376.96,903.63
2022/2/2 5:32,1376.61,903.86
2022/2/2 5:33,1377.19,903.79
2022/2/2 5:34,1376.66,903.57
2022/2/2 5:35,1377.01,903.91
2022/2/2 5:36,1375.73,902.5
2022/2/2 5:37,1376.48,903.42
2022/2/2 5:38,1375.24,902.8
2022/2/2 5:39,1376.88,903.75
2022/2/2 5:40,1376.62,903.13
2022/2/2 5:41,1377.06,904.56
2022/2/2 5:42,1376.84,903.54
2022/2/2 5:43,1376.21,903.84
2022/2/2 5:44,1376.57,903.87
2022/2/2 5:45,1376.57,903.34
2022/2/2 5:46,1375.81,903.69
2022/2/2 5:47,1376.61,903.94
2022/2/2 5:48,1376.7,903.21
2022/2/2 5:49,1375.2,903.08
2022/2/2 5:50,1377.67,904.19
2022/2/2 5:51,1375.73,903.04
2022/2/2 5:52,1376.53,903.63
2022/2/2 5:53,1376.17,903.23
2022/2/2 5:54,1376.17,903.56
2022/2/2 5:55,1376.57,903.58
2022/2/2 5:56,1377.06,903.94
2022/2/2 5:57,1376.31,902.92
2022/2/2 5:58,1375.64,903.29
2022/2/2 5:59,1377.89,903.77
2022/2/2 6:00,1376.61,903.68
2022/2/2 6:01,1376.17,903.02
2022/2/2 6:02,1376.92,903.44
2022/2/2 6:03,1376.43,903.6
2022/2/2 6:04,1377.1,903.76
2022/2/2 6:05,1376.96,903.74
2022/2/2 6:06,1376.26,903.38
2022/2/2 6:07,1378.43,904.86
2022/2/2 6:08,1377.14,904.05
2022/2/2 6:09,1377.01,903.97
2022/2/2 6:10,1376.61,903.82
2022/2/2 6:11,1378.34,905.02
2022/2/2 6:12,1376.96,903.76
2022/2/2 6:13,1377.23,904.27
2022/2/2 6:14,1376.92,903.57
2022/2/2 6:15,1375.78,903.5
2022/2/2 6:16,1376.17,903.54
2022/2/2 6:17,1376.09,903.35
2022/2/2 6:18,1376.26,903.61
2022/2/2 6:19,1376.39,903.55
2022/2/2 6:20,1376.39,903.55
2022/2/2 6:21,1376.26,903.64
2022/2/2 6:22,1376.75,903.56
2022/2/2 6:23,1375.99,903.43
2022/2/2 6:24,1376.26,903.37
2022/2/2 6:25,1375.91,903.48
2022/2/2 6:26,1376.39,903.57
2022/2/2 6:27,1376.53,903.59
2022/2/2 6:28,1376.75,903.7
2022/2/2 6:29,1376.17,903.29
2022/2/2 6:30,1375.9,903.2
2022/2/2 6:31,1376.17,903.56
2022/2/2 6:32,1376.88,903.79
2022/2/2 6:33,1375.42,902.96
2022/2/2 6:34,1376.48,903.5
2022/2/2 6:35,1377.06,903.75
2022/2/2 6:36,1376,903.21
2022/2/2 6:37,1376.3,903.4
2022/2/2 6:38,1376.61,903.8
2022/2/2 6:39,1374.49,902.78
2022/2/2 6:40,1377.18,903.75
2022/2/2 6:41,1374.36,903.09
2022/2/2 6:42,1375.95,903.12
2022/2/2 6:43,1376.31,903.02
2022/2/2 6:44,1376.57,904.22
2022/2/2 6:45,1378.03,904
2022/2/2 6:46,1376.84,903.74
2022/2/2 6:47,1376.17,903.57
2022/2/2 6:48,1376.17,903.56
2022/2/2 6:49,1376.75,903.74
2022/2/2 6:50,1377.19,903.99
2022/2/2 6:51,1376.57,903.06
2022/2/2 6:52,1376.31,903.49
2022/2/2 6:53,1374.58,902.35
2022/2/2 6:54,1376.88,904.06
2022/2/2 6:55,1376.08,902.76
2022/2/2 6:56,1377.59,903.68
2022/2/2 6:57,1376.53,903.08
2022/2/2 6:58,1377.76,904.47
2022/2/2 6:59,1375.68,902.93
2022/2/2 7:00,1376.7,904.12
2022/2/2 7:01,1376.26,903.68
2022/2/2 7:02,1376.09,903.31
2022/2/2 7:03,1376.09,903.72
2022/2/2 7:04,1376,903.71
2022/2/2 7:05,1376.35,903.85
2022/2/2 7:06,1376.35,903.9
2022/2/2 7:07,1377.63,904.05
2022/2/2 7:08,1375.86,902.84
2022/2/2 7:09,1378.2,904.64
2022/2/2 7:10,1376.04,903.19
2022/2/2 7:11,1377.67,903.79
2022/2/2 7:12,1376.39,904.14
2022/2/2 7:13,1376.88,903.54
2022/2/2 7:14,1376.09,903.17
2022/2/2 7:15,1376.35,904.08
2022/2/2 7:16,1377.06,904.33
2022/2/2 7:17,1377.01,903.99
2022/2/2 7:18,1376,903.16
2022/2/2 7:19,1377.01,903.63
2022/2/2 7:20,1377.37,904.03
2022/2/2 7:21,1376.66,903.52
2022/2/2 7:22,1376.17,903.06
2022/2/2 7:23,1376.35,903.2
2022/2/2 7:24,1375.78,903.07
2022/2/2 7:25,1376.44,903.56
2022/2/2 7:26,1377.45,903.73
2022/2/2 7:27,1376.61,903.57
2022/2/2 7:28,1377.45,904.36
2022/2/2 7:29,1376.83,903.67
2022/2/2 7:30,1377.85,903.72
2022/2/2 7:31,1376.96,903.56
2022/2/2 7:32,1376.43,903.55
2022/2/2 7:33,1376.92,903.68
2022/2/2 7:34,1376.26,903.44
2022/2/2 7:35,1376.61,903.5
2022/2/2 7:36,1376.61,903.67
2022/2/2 7:37,1376.04,903.53
2022/2/2 7:38,1376.31,903.55
2022/2/2 7:39,1376.21,903.53
2022/2/2 7:40,1376.21,903.48
2022/2/2 7:41,1376.34,903.48
2022/2/2 7:42,1376.48,903.5
2022/2/2 7:43,1376.79,903.7
2022/2/2 7:44,1376.04,903.45
2022/2/2 7:45,1376.61,903.88
2022/2/2 7:46,1375.91,903.57
2022/2/2 7:47,1376,903.68
2022/2/2 7:48,1376.66,903.72
2022/2/2 7:49,1376.79,903.74
2022/2/2 7:50,1375.81,903.4
2022/2/2 7:51,1375.73,903.45
2022/2/2 7:52,1376.61,903.52
2022/2/2 7:53,1376.66,903.66
2022/2/2 7:54,1376,903.65
2022/2/2 7:55,1376.61,903.55
2022/2/2 7:56,1377.05,903.6
2022/2/2 7:57,1376.7,903.61
2022/2/2 7:58,1375.68,903.6
2022/2/2 7:59,1376.75,903.95
2022/2/2 8:00,1376.43,903.12
2022/2/2 8:01,1376.75,903.61
2022/2/2 8:02,1375.77,903.12
2022/2/2 8:03,1377.1,903.6
2022/2/2 8:04,1375.9,902.74
2022/2/2 8:05,1376.79,903.71
2022/2/2 8:06,1377.86,904.42
2022/2/2 8:07,1377.01,903.84
2022/2/2 8:08,1377.72,903.81
2022/2/2 8:09,1375.95,903.23
2022/2/2 8:10,1376.26,903.54
2022/2/2 8:11,1377.54,904.04
2022/2/2 8:12,1377.67,904.6
2022/2/2 8:13,1376.66,903.75
2022/2/2 8:14,1376.39,903.99
2022/2/2 8:15,1376.43,903.69
2022/2/2 8:16,1376.12,903.64
2022/2/2 8:17,1376.7,903.47
2022/2/2 8:18,1376.39,903.77
2022/2/2 8:19,1375.9,903.27
2022/2/2 8:20,1377.23,903.94
2022/2/2 8:21,1376.53,903.68
2022/2/2 8:22,1377.28,903.97
2022/2/2 8:23,1376.21,903.67
2022/2/2 8:24,1376.75,904.03
2022/2/2 8:25,1375.73,903.36
2022/2/2 8:26,1377.14,903.72
2022/2/2 8:27,1375.37,902.84
2022/2/2 8:28,1376.31,904.11
2022/2/2 8:29,1377.19,904
2022/2/2 8:30,1377.1,903.3
2022/2/2 8:31,1376.75,903.84
2022/2/2 8:32,1376.84,904.21
2022/2/2 8:33,1376.7,903.61
2022/2/2 8:34,1375.95,903.39
2022/2/2 8:35,1376.83,903.59
2022/2/2 8:36,1376.08,903.46
2022/2/2 8:37,1376.35,903.5
2022/2/2 8:38,1375.95,903.22
2022/2/2 8:39,1377.23,903.6
2022/2/2 8:40,1377.15,903.8
2022/2/2 8:41,1377.4,903.88
2022/2/2 8:42,1376.17,903.41
2022/2/2 8:43,1376.31,903.67
2022/2/2 8:44,1376.31,903.45
2022/2/2 8:45,1376.79,903.53
2022/2/2 8:46,1377.28,903.88
2022/2/2 8:47,1376.79,903.43
2022/2/2 8:48,1378.2,903.77
2022/2/2 8:49,1376.31,903.64
2022/2/2 8:50,1376.31,904.01
2022/2/2 8:51,1376.31,903.52
2022/2/2 8:52,1375.95,903.45
2022/2/2 8:53,1376.7,904.01
2022/2/2 8:54,1376.31,903.67
2022/2/2 8:55,1376.88,903.77
2022/2/2 8:56,1376.26,903.45
2022/2/2 8:57,1376.26,903.66
2022/2/2 8:58,1376.3,902.95
2022/2/2 8:59,1376.21,903.5
2022/2/2 9:00,1376.21,903.5
2022/2/2 9:01,1376.65,903.56
2022/2/2 9:02,1377.32,903.68
2022/2/2 9:03,1376.65,903.78
2022/2/2 9:04,1376.57,903.62
2022/2/2 9:05,1377.01,903.7
2022/2/2 9:06,1376.57,903.62
2022/2/2 9:07,1376.92,903.99
2022/2/2 9:08,1376.92,903.49
2022/2/2 9:09,1376.53,903.5
2022/2/2 9:10,1376.21,903.43
2022/2/2 9:11,1376.79,903.68
2022/2/2 9:12,1377.4,903.7
2022/2/2 9:13,1376.43,903.56
2022/2/2 9:14,1376.53,903.29
2022/2/2 9:15,1376.43,903.26
2022/2/2 9:16,1376.92,903.83
2022/2/2 9:17,1376.84,903.56
2022/2/2 9:18,1377.37,903.94
2022/2/2 9:19,1376.39,903.38
2022/2/2 9:20,1376.26,903.36
2022/2/2 9:21,1376.92,903.53
2022/2/2 9:22,1376.92,903.66
2022/2/2 9:23,1376.57,903.56
2022/2/2 9:24,1376.57,903.72
2022/2/2 9:25,1376.17,903.65
2022/2/2 9:26,1375.82,902.78
2022/2/2 9:27,1375.81,903.51
2022/2/2 9:28,1376.62,903.78
2022/2/2 9:29,1376.62,903.4
2022/2/2 9:30,1376.62,903.64
2022/2/2 9:31,1377.15,903.73
2022/2/2 9:32,1376.7,903.78
2022/2/2 9:33,1376.7,903.48
2022/2/2 9:34,1376.88,903.69
2022/2/2 9:35,1376.57,903.71
2022/2/2 9:36,1377.23,903.69
2022/2/2 9:37,1376.31,903.39
2022/2/2 9:38,1376.88,903.53
2022/2/2 9:39,1376.79,903.65
2022/2/2 9:40,1376.79,903.62
2022/2/2 9:41,1376.79,903.78
2022/2/2 9:42,1377.18,904
2022/2/2 9:43,1377.18,903.87
2022/2/2 9:44,1376.75,903.98
2022/2/2 9:45,1376.75,903.4
2022/2/2 9:46,1377.1,903.77
2022/2/2 9:47,1375.9,903.71
2022/2/2 9:48,1377.1,903.5
2022/2/2 9:49,1376.65,903.42
2022/2/2 9:50,1376.48,903.39
2022/2/2 9:51,1376.08,903.64
2022/2/2 9:52,1376.08,903.52
2022/2/2 9:53,1376.08,903.56
2022/2/2 9:54,1376.08,903.56
2022/2/2 9:55,1376.43,903.76
2022/2/2 9:56,1376.26,903.41
2022/2/2 9:57,1376.88,903.7
2022/2/2 9:58,1376.96,903.76
2022/2/2 9:59,1377.06,903.44
2022/2/2 10:00,1376.52,903.44
2022/2/2 10:01,1376,903.03
2022/2/2 10:02,1376.48,903.64
2022/2/2 10:03,1376.13,903.52
2022/2/2 10:04,1376.04,903.37
2022/2/2 10:05,1376.83,903.7
2022/2/2 10:06,1376.39,903.63
2022/2/2 10:07,1376.39,903.68
2022/2/2 10:08,1376.39,903.43
2022/2/2 10:09,1376.39,903.42
2022/2/2 10:10,1376.39,903.42
2022/2/2 10:11,1376.04,903.43
2022/2/2 10:12,1376.35,903.62
2022/2/2 10:13,1376.96,903.85
2022/2/2 10:14,1377.49,904.07
2022/2/2 10:15,1376.92,903.83
2022/2/2 10:16,1377.36,903.65
2022/2/2 10:17,1376.7,903.72
2022/2/2 10:18,1377.06,903.78
2022/2/2 10:19,1376.17,903.62
2022/2/2 10:20,1377.54,904.03
2022/2/2 10:21,1376.53,903.52
2022/2/2 10:22,1376.92,903.59
2022/2/2 10:23,1376.26,903.47
2022/2/2 10:24,1376.26,903.57
2022/2/2 10:25,1376.43,903.75
2022/2/2 10:26,1376.43,903.74
2022/2/2 10:27,1376.84,903.81
2022/2/2 10:28,1376.44,903.6
2022/2/2 10:29,1376.88,903.88
2022/2/2 10:30,1376.88,903.73
2022/2/2 10:31,1377.37,903.82
2022/2/2 10:32,1376.66,903.7
2022/2/2 10:33,1376.66,903.7
2022/2/2 10:34,1376.66,903.7
2022/2/2 10:35,1376,903.58
2022/2/2 10:36,1376.39,903.79
2022/2/2 10:37,1376.84,904
2022/2/2 10:38,1376.84,903.61
2022/2/2 10:39,1377.19,903.67
2022/2/2 10:40,1376.48,903.55
2022/2/2 10:41,1376.96,903.6
2022/2/2 10:42,1376.17,903.63
2022/2/2 10:43,1376.53,903.79
2022/2/2 10:44,1376.97,903.76
2022/2/2 10:45,1376.39,903.58
2022/2/2 10:46,1376.92,903.48
2022/2/2 10:47,1376.04,903.19
2022/2/2 10:48,1377.01,903.59
2022/2/2 10:49,1376.52,903.31
2022/2/2 10:50,1377.45,903.46
2022/2/2 10:51,1376.88,903.49
2022/2/2 10:52,1376.12,903.65
2022/2/2 10:53,1376.65,903.96
2022/2/2 10:54,1376.26,903.56
2022/2/2 10:55,1377.06,904.02
2022/2/2 10:56,1376.48,903.75
2022/2/2 10:57,1375.91,903.31
2022/2/2 10:58,1376.96,903.84
2022/2/2 10:59,1376.96,903.69
2022/2/2 11:00,1376.96,903.36
2022/2/2 11:01,1376.96,903.61
2022/2/2 11:02,1376.79,903.44
2022/2/2 11:03,1376,903.56
2022/2/2 11:04,1377.54,903.99
2022/2/2 11:05,1376.17,903.63
2022/2/2 11:06,1376.17,903.63
2022/2/2 11:07,1376.17,903.6
2022/2/2 11:08,1376.57,903.6
2022/2/2 11:09,1376.26,903.53
2022/2/2 11:10,1376.35,903.38
2022/2/2 11:11,1376.35,903.56
2022/2/2 11:12,1375.51,903.13
2022/2/2 11:13,1376.7,903.66
2022/2/2 11:14,1374.98,902.72
2022/2/2 11:15,1375.9,903.35
2022/2/2 11:16,1376.12,903.72
2022/2/2 11:17,1376.92,903.59
2022/2/2 11:18,1377.14,904.2
2022/2/2 11:19,1375.82,903.66
2022/2/2 11:20,1377.06,903.87
2022/2/2 11:21,1377.59,903.84
2022/2/2 11:22,1375.2,903.42
2022/2/2 11:23,1377.85,904.18
2022/2/2 11:24,1375.64,903.07
2022/2/2 11:25,1376.61,903.57
2022/2/2 11:26,1376.61,903.67
2022/2/2 11:27,1376.61,903.8
2022/2/2 11:28,1376.88,903.49
2022/2/2 11:29,1376.3,903.72
2022/2/2 11:30,1376.61,903.64
2022/2/2 11:31,1376.61,903.77
2022/2/2 11:32,1376.66,904.19
2022/2/2 11:33,1375.42,902.77
2022/2/2 11:34,1377.81,904.85
2022/2/2 11:35,1377.45,903.72
2022/2/2 11:36,1377.28,903.73
2022/2/2 11:37,1378.16,904.57
2022/2/2 11:38,1377.06,903.59
2022/2/2 11:39,1376.66,903.39
2022/2/2 11:40,1376.66,903.57
2022/2/2 11:41,1376.09,903.25
2022/2/2 11:42,1376.09,903.56
2022/2/2 11:43,1376.09,903.44
2022/2/2 11:44,1377.18,903.82
2022/2/2 11:45,1376.3,903.6
2022/2/2 11:46,1376.3,903.55
2022/2/2 11:47,1376.17,903.66
2022/2/2 11:48,1377.01,903.77
2022/2/2 11:49,1376.31,903.8
2022/2/2 11:50,1376.13,903.44
2022/2/2 11:51,1376.13,903.52
2022/2/2 11:52,1377.1,903.9
2022/2/2 11:53,1375.02,902.89
2022/2/2 11:54,1377.06,904.07
2022/2/2 11:55,1377.32,904.39
2022/2/2 11:56,1376.61,903.3
2022/2/2 11:57,1376.39,903.64
2022/2/2 11:58,1377.01,903.65
2022/2/2 11:59,1376.79,903.53
2022/2/2 12:00,1376.57,903.62
2022/2/2 12:01,1376.26,903.11
2022/2/2 12:02,1377.45,903.8
2022/2/2 12:03,1375.73,903.36
2022/2/2 12:04,1376.48,903.6
2022/2/2 12:05,1376.17,903.53
2022/2/2 12:06,1376.57,903.46
2022/2/2 12:07,1376.39,903.62
2022/2/2 12:08,1376.53,903.78
2022/2/2 12:09,1375.91,903.54
2022/2/2 12:10,1376.7,903.53
2022/2/2 12:11,1377.59,904.31
2022/2/2 12:12,1376,903.23
2022/2/2 12:13,1376.62,903.63
2022/2/2 12:14,1376.97,903.88
2022/2/2 12:15,1376.09,903.2
2022/2/2 12:16,1376.35,903.54
2022/2/2 12:17,1376.53,903.57
2022/2/2 12:18,1376.04,903.27
2022/2/2 12:19,1377.06,903.73
2022/2/2 12:20,1376.17,903.57
2022/2/2 12:21,1376.88,903.43
2022/2/2 12:22,1376.21,903.76
2022/2/2 12:23,1376.83,903.61
2022/2/2 12:24,1375.95,903.61
2022/2/2 12:25,1376.57,903.9
2022/2/2 12:26,1375.82,903.18
2022/2/2 12:27,1376.66,903.71
2022/2/2 12:28,1376.31,903.46
2022/2/2 12:29,1376.53,903.63
2022/2/2 12:30,1376.34,903.51
2022/2/2 12:31,1376.04,903.46
2022/2/2 12:32,1376.39,903.57
2022/2/2 12:33,1376.43,903.06
2022/2/2 12:34,1376.65,903.61
2022/2/2 12:35,1375.9,903.24
2022/2/2 12:36,1376.08,903.67
2022/2/2 12:37,1376.84,903.64
2022/2/2 12:38,1376.39,903.69
2022/2/2 12:39,1376.97,903.72
2022/2/2 12:40,1376.66,903.58
2022/2/2 12:41,1377.36,903.88
2022/2/2 12:42,1376.34,904
2022/2/2 12:43,1375.42,902.92
2022/2/2 12:44,1375.86,903.32
2022/2/2 12:45,1376.48,903.37
2022/2/2 12:46,1376.48,903.29
2022/2/2 12:47,1377.76,904.13
2022/2/2 12:48,1377.81,904.39
2022/2/2 12:49,1376.44,903.53
2022/2/2 12:50,1375.95,903.6
2022/2/2 12:51,1376.21,903.45
2022/2/2 12:52,1376.62,903.57
2022/2/2 12:53,1376.62,903.63
2022/2/2 12:54,1376.09,903.22
2022/2/2 12:55,1376.75,903.55
2022/2/2 12:56,1376.66,903.54
2022/2/2 12:57,1376.88,903.72
2022/2/2 12:58,1375.91,903.47
2022/2/2 12:59,1376.26,903.24
2022/2/2 13:00,1376.31,903.64
2022/2/2 13:01,1376.31,903.39
2022/2/2 13:02,1376.31,903.58
2022/2/2 13:03,1376.66,903.74
2022/2/2 13:04,1376.21,903.52
2022/2/2 13:05,1376.83,903.54
2022/2/2 13:06,1375.82,903.01
2022/2/2 13:07,1377.63,904.12
2022/2/2 13:08,1377.67,904.59
2022/2/2 13:09,1376.53,903.67
2022/2/2 13:10,1376.53,903.81
2022/2/2 13:11,1377.06,903.64
2022/2/2 13:12,1376.43,903.53
2022/2/2 13:13,1376.43,903.55
2022/2/2 13:14,1376.08,903.25
2022/2/2 13:15,1376.48,903.57
2022/2/2 13:16,1376.13,903.22
2022/2/2 13:17,1376.53,903.5
2022/2/2 13:18,1375.77,903.5
2022/2/2 13:19,1376.21,903.49
2022/2/2 13:20,1376.39,903.52
2022/2/2 13:21,1376.53,903.56
2022/2/2 13:22,1376.17,903.63
2022/2/2 13:23,1376.96,903.67
2022/2/2 13:24,1376.35,903.7
2022/2/2 13:25,1376.21,903.63
2022/2/2 13:26,1376.92,903.98
2022/2/2 13:27,1376.44,903.4
2022/2/2 13:28,1376.44,903.68
2022/2/2 13:29,1376.04,903.37
2022/2/2 13:30,1375.95,903.62
2022/2/2 13:31,1376.04,903.34
2022/2/2 13:32,1376.04,903.52
2022/2/2 13:33,1376.57,903.53
2022/2/2 13:34,1376.53,903.62
2022/2/2 13:35,1377.94,904.44
2022/2/2 13:36,1376.09,903.32
2022/2/2 13:37,1377.06,904.01
2022/2/2 13:38,1376.35,903.57
2022/2/2 13:39,1376.57,903.41
2022/2/2 13:40,1375.9,903.45
2022/2/2 13:41,1376.39,903.64
2022/2/2 13:42,1376.43,903.72
2022/2/2 13:43,1375.9,903.33
2022/2/2 13:44,1376.48,903.56
2022/2/2 13:45,1376.08,903.37
2022/2/2 13:46,1376.43,903.53
2022/2/2 13:47,1376.31,903.47
2022/2/2 13:48,1376.65,903.45
2022/2/2 13:49,1376.75,903.7
2022/2/2 13:50,1375.68,903.53
2022/2/2 13:51,1375.78,903.55
2022/2/2 13:52,1376.13,900.84
2022/2/2 13:53,1375.9,903.56
2022/2/2 13:54,1376.7,903.7
2022/2/2 13:55,1376.61,903.66
2022/2/2 13:56,1375.82,903.35
2022/2/2 13:57,1376.48,903.64
2022/2/2 13:58,1376.53,903.64
2022/2/2 13:59,1376.31,903.39
2022/2/2 14:00,1376.97,903.44
2022/2/2 14:01,1376.84,903.73
2022/2/2 14:02,1377.06,903.71
2022/2/2 14:03,1377.15,903.77
2022/2/2 14:04,1376.83,903.75
2022/2/2 14:05,1376.35,903.65
2022/2/2 14:06,1376.61,903.68
2022/2/2 14:07,1376.48,903.33
2022/2/2 14:08,1377.06,903.79
2022/2/2 14:09,1376,903.22
2022/2/2 14:10,1377.01,903.69
2022/2/2 14:11,1376.43,903.47
2022/2/2 14:12,1375.82,903.22
2022/2/2 14:13,1377.14,903.79
2022/2/2 14:14,1376.52,903.54
2022/2/2 14:15,1377.01,903.5
2022/2/2 14:16,1376.26,903.51
2022/2/2 14:17,1376.43,903.5
2022/2/2 14:18,1376.79,903.65
2022/2/2 14:19,1376.39,903.53
2022/2/2 14:20,1376.57,903.73
2022/2/2 14:21,1376.57,903.88
2022/2/2 14:22,1376.75,903.75
2022/2/2 14:23,1376.35,903.21
2022/2/2 14:24,1377.14,903.78
2022/2/2 14:25,1376.08,903.29
2022/2/2 14:26,1377.19,903.52
2022/2/2 14:27,1377.23,903.63
2022/2/2 14:28,1376.3,903.47
